-0.000000039950,-0.000481
-0.000000039900,-0.000642
-0.000000039850,-0.000811
-0.000000039800,-0.000987
-0.000000039750,-0.001172
-0.000000039700,-0.001362
-0.000000039650,-0.001560
-0.000000039600,-0.001763
-0.000000039550,-0.001971
-0.000000039500,-0.002186
-0.000000039450,-0.002402
-0.000000039400,-0.002625
-0.000000039350,-0.002849
-0.000000039300,-0.003076
-0.000000039250,-0.003304
-0.000000039200,-0.003533
-0.000000039150,-0.003761
-0.000000039100,-0.003990
-0.000000039050,-0.004215
-0.000000039000,-0.004438
-0.000000038950,-0.004658
-0.000000038900,-0.004874
-0.000000038850,-0.005083
-0.000000038800,-0.005288
-0.000000038750,-0.005486
-0.000000038700,-0.005675
-0.000000038650,-0.005856
-0.000000038600,-0.006026
-0.000000038550,-0.006188
-0.000000038500,-0.006338
-0.000000038450,-0.006477
-0.000000038400,-0.006603
-0.000000038350,-0.006716
-0.000000038300,-0.006815
-0.000000038250,-0.006902
-0.000000038200,-0.006971
-0.000000038150,-0.007024
-0.000000038100,-0.007063
-0.000000038050,-0.007084
-0.000000038000,-0.007089
-0.000000037950,-0.007078
-0.000000037900,-0.007047
-0.000000037850,-0.007000
-0.000000037800,-0.006935
-0.000000037750,-0.006852
-0.000000037700,-0.006752
-0.000000037650,-0.006633
-0.000000037600,-0.006496
-0.000000037550,-0.006342
-0.000000037500,-0.006170
-0.000000037450,-0.005981
-0.000000037400,-0.005777
-0.000000037350,-0.005556
-0.000000037300,-0.005317
-0.000000037250,-0.005064
-0.000000037200,-0.004796
-0.000000037150,-0.004516
-0.000000037100,-0.004221
-0.000000037050,-0.003915
-0.000000037000,-0.003595
-0.000000036950,-0.003266
-0.000000036900,-0.002927
-0.000000036850,-0.002578
-0.000000036800,-0.002221
-0.000000036750,-0.001856
-0.000000036700,-0.001485
-0.000000036650,-0.001111
-0.000000036600,-0.000731
-0.000000036550,-0.000350
-0.000000036500,0.000033
-0.000000036450,0.000418
-0.000000036400,0.000799
-0.000000036350,0.001182
-0.000000036300,0.001560
-0.000000036250,0.001935
-0.000000036200,0.002306
-0.000000036150,0.002669
-0.000000036100,0.003025
-0.000000036050,0.003373
-0.000000036000,0.003710
-0.000000035950,0.004038
-0.000000035900,0.004355
-0.000000035850,0.004660
-0.000000035800,0.004952
-0.000000035750,0.005229
-0.000000035700,0.005495
-0.000000035650,0.005741
-0.000000035600,0.005975
-0.000000035550,0.006190
-0.000000035500,0.006387
-0.000000035450,0.006570
-0.000000035400,0.006732
-0.000000035350,0.006878
-0.000000035300,0.007005
-0.000000035250,0.007114
-0.000000035200,0.007203
-0.000000035150,0.007273
-0.000000035100,0.007324
-0.000000035050,0.007357
-0.000000035000,0.007372
-0.000000034950,0.007370
-0.000000034900,0.007350
-0.000000034850,0.007311
-0.000000034800,0.007252
-0.000000034750,0.007180
-0.000000034700,0.007091
-0.000000034650,0.006987
-0.000000034600,0.006867
-0.000000034550,0.006734
-0.000000034500,0.006589
-0.000000034450,0.006428
-0.000000034400,0.006257
-0.000000034350,0.006074
-0.000000034300,0.005883
-0.000000034250,0.005682
-0.000000034200,0.005472
-0.000000034150,0.005256
-0.000000034100,0.005034
-0.000000034050,0.004808
-0.000000034000,0.004575
-0.000000033950,0.004342
-0.000000033900,0.004104
-0.000000033850,0.003867
-0.000000033800,0.003629
-0.000000033750,0.003394
-0.000000033700,0.003160
-0.000000033650,0.002927
-0.000000033600,0.002700
-0.000000033550,0.002476
-0.000000033500,0.002260
-0.000000033450,0.002046
-0.000000033400,0.001841
-0.000000033350,0.001646
-0.000000033300,0.001456
-0.000000033250,0.001277
-0.000000033200,0.001106
-0.000000033150,0.000947
-0.000000033100,0.000796
-0.000000033050,0.000657
-0.000000033000,0.000529
-0.000000032950,0.000413
-0.000000032900,0.000308
-0.000000032850,0.000215
-0.000000032800,0.000131
-0.000000032750,0.000062
-0.000000032700,0.000003
-0.000000032650,-0.000043
-0.000000032600,-0.000078
-0.000000032550,-0.000100
-0.000000032500,-0.000115
-0.000000032450,-0.000116
-0.000000032400,-0.000108
-0.000000032350,-0.000090
-0.000000032300,-0.000065
-0.000000032250,-0.000027
-0.000000032200,0.000016
-0.000000032150,0.000068
-0.000000032100,0.000127
-0.000000032050,0.000193
-0.000000032000,0.000262
-0.000000031950,0.000337
-0.000000031900,0.000417
-0.000000031850,0.000500
-0.000000031800,0.000585
-0.000000031750,0.000673
-0.000000031700,0.000762
-0.000000031650,0.000853
-0.000000031600,0.000941
-0.000000031550,0.001028
-0.000000031500,0.001116
-0.000000031450,0.001199
-0.000000031400,0.001281
-0.000000031350,0.001358
-0.000000031300,0.001430
-0.000000031250,0.001498
-0.000000031200,0.001562
-0.000000031150,0.001618
-0.000000031100,0.001666
-0.000000031050,0.001710
-0.000000031000,0.001746
-0.000000030950,0.001775
-0.000000030900,0.001795
-0.000000030850,0.001808
-0.000000030800,0.001811
-0.000000030750,0.001808
-0.000000030700,0.001794
-0.000000030650,0.001773
-0.000000030600,0.001742
-0.000000030550,0.001704
-0.000000030500,0.001656
-0.000000030450,0.001604
-0.000000030400,0.001539
-0.000000030350,0.001469
-0.000000030300,0.001392
-0.000000030250,0.001307
-0.000000030200,0.001216
-0.000000030150,0.001117
-0.000000030100,0.001014
-0.000000030050,0.000906
-0.000000030000,0.000793
-0.000000029950,0.000678
-0.000000029900,0.000556
-0.000000029850,0.000433
-0.000000029800,0.000306
-0.000000029750,0.000180
-0.000000029700,0.000050
-0.000000029650,-0.000078
-0.000000029600,-0.000207
-0.000000029550,-0.000335
-0.000000029500,-0.000463
-0.000000029450,-0.000588
-0.000000029400,-0.000708
-0.000000029350,-0.000828
-0.000000029300,-0.000943
-0.000000029250,-0.001056
-0.000000029200,-0.001162
-0.000000029150,-0.001263
-0.000000029100,-0.001359
-0.000000029050,-0.001448
-0.000000029000,-0.001532
-0.000000028950,-0.001608
-0.000000028900,-0.001681
